issue_id	row_id	claim_id	citation_key	occurrence_id	issue_code	severity	claim_as_written_pt	source_supports_pt	mismatch_explanation_pt	printed_pages	pdf_page_indices	source_locator	evidence_path	recommended_revision_pt	needs_new_source	recommended_action
ISS-ROW-0209-01	ROW-0209	CLM-168	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) encontram uma concentração do efeito entre trabalhadores de 22 a 25 anos.	A versão armazenada sustenta diretamente que as estimativas para trabalhadores de 22–25 anos nos quintis de maior exposição são grandes e significativas, com queda de 12 pontos log no emprego relativo, enquanto as estimativas das demais faixas são muito menores e não significativas.	A folha de rosto do PDF armazenado está datada de 26/08/2025, mas o registro BibLaTeX identifica o working paper com data de 13/11/2025. O anexo, portanto, não corresponde à versão datada no registro, embora essa divergência não prejudique o apoio substantivo à afirmação auditada.	pp. 19–20	19, 20	Section 4.4, results paragraph discussing Figure 9; Figure 9	evidence_pages/ROW-0209.pdf	Manter a afirmação substantiva e explicitar que os 12 pontos log correspondem à queda no emprego relativo dos quintis de maior exposição à IA em comparação com o quintil menos exposto, após controles de firma-tempo. Substituir o anexo pela versão de 13/11/2025 ou corrigir a data bibliográfica para a versão efetivamente armazenada.	false	REPLACE_SOURCE
ISS-ROW-0210-01	ROW-0210	CLM-169	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) reportam queda de aproximadamente 12 pontos log para a coorte de 22 a 25 anos.	A versão armazenada sustenta diretamente a queda de 12 pontos log entre trabalhadores de 22 a 25 anos, especificamente no emprego relativo dos quintis mais expostos à IA em comparação com o quintil menos exposto.	O PDF armazenado traz a data interna de 26 de agosto de 2025, enquanto o registro BibLaTeX congelado data o working paper em 13 de novembro de 2025. Título e autores coincidem, e a divergência não altera o suporte substantivo nesta versão, mas o anexo não corresponde exatamente à data bibliográfica.	p. 1	1	Title page, internal version date	evidence_pages/ROW-0210.pdf	Substituir o anexo pela versão de 13 de novembro de 2025, se essa for a versão efetivamente citada, ou corrigir a data bibliográfica para 26 de agosto de 2025 após verificação editorial.	false	REPLACE_SOURCE
ISS-ROW-0211-01	ROW-0211	CLM-170	brynjolfsson_canaries_2025	CIT-052	PARTIAL_SCOPE	MINOR	A comparação exige cautela porque o estudo de referência localiza o contraste nos jovens, enquanto o contraste brasileiro decorre da ausência de efeito entre trabalhadores de 41 a 49 anos.	A fonte sustenta que, entre 22 e 25 anos, os quintis de maior exposição têm estimativas grandes e significativas e queda relativa de 12 pontos log, enquanto os demais grupos apresentam estimativas bem menores e não significativas.	A fonte não analisa o Brasil nem os resultados da dissertação; portanto, não sustenta a premissa sobre ausência de efeito entre brasileiros de 41 a 49 anos nem enuncia a comparação entre os dois estudos. Esse componente é uma inferência autoral que depende da evidência interna desta subseção.	pp. 19–20	19–20	Section 4.4, Fact 4, result paragraph and Figure 9	evidence_pages/ROW-0211.pdf	Explicitar que a segunda premissa vem dos próprios resultados e inserir uma remissão interna à tabela ou figura correspondente, mantendo a comparação como interpretação do autor.	false	REWRITE_CLAIM
ISS-ROW-0211-02	ROW-0211	CLM-170	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MAJOR	A comparação exige cautela porque o estudo de referência localiza o contraste nos jovens, enquanto o contraste brasileiro decorre da ausência de efeito entre trabalhadores de 41 a 49 anos.	O PDF armazenado contém o trabalho com o título e os autores registrados, mas a página de rosto o data de 26 de agosto de 2025.	O registro da fonte e o BibLaTeX congelado datam o trabalho em 13 de novembro de 2025, enquanto o PDF de hash auditado é uma versão anterior, datada internamente de 26 de agosto de 2025. O conteúdo foi julgado na versão efetivamente armazenada.	p. 1	1	Title page, internal version date	evidence_pages/ROW-0211.pdf	Substituir o anexo pela versão de 13/11/2025 correspondente ao registro ou, se a versão de 26/08/2025 for a pretendida, corrigir a data e identificar essa versão no BibLaTeX.	false	REPLACE_SOURCE
ISS-ROW-0212-01	ROW-0212	CLM-171	brynjolfsson_canaries_2025	CIT-052	AUTHOR_INFERENCE_UNSUPPORTED	MINOR	A diferença entre os resultados pode decorrer das diferenças de desenho entre os estudos.	A fonte documenta somente seu próprio desenho: registros mensais de folha da ADP, emprego por firma e quintil de exposição e uma especificação com efeitos firma-quintil e firma-tempo. Ela não avalia o desenho nem os resultados brasileiros.	A afirmação propõe que diferenças de desenho podem explicar a divergência entre dois estudos. Como a fonte estabelece apenas um dos desenhos e não realiza essa comparação, o nexo explicativo não pode ser verificado nela e não deve ser apresentado como conclusão atribuível aos autores citados.	pp. 7, 12 e 19	7, 12, 19	Section 3.1; Section 4.1, Figure 3; Section 4.4, discussion of Figure 9	evidence_pages/ROW-0212.pdf	Apresentar explicitamente a frase como hipótese interpretativa do autor: “Os estudos usam unidades, desfechos e classificações diferentes; por isso, seus resultados não são diretamente comparáveis, e essas diferenças de desenho são uma explicação possível, não testada aqui, para a divergência.”	false	REWRITE_CLAIM
ISS-ROW-0212-02	ROW-0212	CLM-171	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MAJOR	A diferença entre os resultados pode decorrer das diferenças de desenho entre os estudos.	A folha de rosto identifica o arquivo armazenado como working paper datado de 26 de agosto de 2025.	A entrada BibLaTeX e o registro da fonte informam 13 de novembro de 2025, mas o PDF armazenado é uma versão anterior, de 26 de agosto de 2025. Portanto, a versão exata descrita na bibliografia não está anexada, e conteúdo ou paginação podem ter mudado.	p. 1	1	Stored PDF title page	evidence_pages/ROW-0212.pdf	Substituir o anexo pela versão correspondente à data bibliográfica de 13/11/2025 e revalidar o conteúdo e a paginação antes da entrega final.	true	REPLACE_SOURCE
ISS-ROW-0213-01	ROW-0213	CLM-172	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) analisam o estoque de emprego em firmas.	O PDF armazenado sustenta a afirmação: define f como firma, t como mês e o desfecho como emprego na célula firma–quintil–mês, modelado como contagem.	A entrada BibLaTeX e o registro congelado datam o trabalho em 13/11/2025, enquanto a capa do PDF armazenado mostra 26/08/2025. O anexo é, portanto, uma versão anterior àquela descrita pelo registro bibliográfico; a paginação aqui informada pertence ao manuscrito de agosto.	p. 19	19	Equation 4.1 specification; outcome definition and footnotes 17–18	evidence_pages/ROW-0213.pdf	Substituir o anexo pela versão datada de 13/11/2025 e revalidar sua paginação; se a versão de agosto for intencional, alterar a data do registro bibliográfico para 26/08/2025.	false	REPLACE_SOURCE
ISS-ROW-0214-01	ROW-0214	CLM-173	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MAJOR	Brynjolfsson, Chandar e Chen (2025) comparam quintis de exposição.	O PDF armazenado sustenta diretamente que os autores comparam os quintis mais expostos à IA com o quintil menos exposto.	A bibliografia congelada registra o working paper com data de 13 de novembro de 2025, mas a folha de rosto do PDF armazenado traz 26 de agosto de 2025. Trata-se de uma versão anterior do mesmo trabalho; por isso, a paginação registrada é específica do anexo armazenado e deve ser revalidada caso o arquivo seja substituído.	p. 1	1	Title page, version date	evidence_pages/ROW-0214.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 correspondente à entrada bibliográfica, ou atualizar a entrada para a versão armazenada de 26 de agosto de 2025; depois, revalidar a paginação da evidência.	false	REPLACE_SOURCE
ISS-ROW-0215-01	ROW-0215	CLM-174	brynjolfsson_canaries_2025	CIT-052	PDF_VERSION_MISMATCH	MAJOR	No estudo de Brynjolfsson, Chandar e Chen (2025), os efeitos concentram-se nos níveis mais elevados de exposição.	O PDF armazenado sustenta a afirmação substantiva ao contrastar os três quintis inferiores com os dois quintis superiores de exposição para trabalhadores de 22 a 25 anos.	O registro e a entrada BibLaTeX datam o trabalho em 13/11/2025, mas a página de título do PDF armazenado informa 26/08/2025. O anexo é, portanto, uma versão anterior à versão descrita no registro congelado, embora título e autores coincidam.	p. 1	1	Title page, date line	evidence_pages/ROW-0215.pdf	Substituir o PDF armazenado pela versão de 13/11/2025 correspondente ao registro e revalidar o conteúdo e a paginação; a afirmação substantiva pode ser mantida.	false	REPLACE_SOURCE
ISS-ROW-0216-01	ROW-0216	CLM-175	klein_teeselink_generative_2025	CIT-053	PDF_VERSION_MISMATCH	MINOR	Klein Teeselink (2025) encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido.	O PDF armazenado sustenta integralmente a afirmação substantiva, mas sua página de rosto identifica uma versão datada de 21 de dezembro de 2025.	A entrada BibLaTeX congelada registra 22 de setembro de 2025, enquanto a página de rosto do PDF efetivamente armazenado registra 21 de dezembro de 2025. Título e autoria coincidem, e ambas as identificações correspondem a um working paper; a divergência é de data/versão do arquivo, não do conteúdo necessário para esta afirmação.	p. 1	1	Title page	evidence_pages/ROW-0216.pdf	Manter a afirmação e harmonizar o registro bibliográfico com o arquivo auditado, atualizando a data da versão para 21 de dezembro de 2025; alternativamente, substituir o anexo pelo working paper de 22 de setembro de 2025.	false	MANUAL_REVIEW
ISS-ROW-0217-01	ROW-0217	CLM-176	klein_teeselink_generative_2025	CIT-053	PDF_VERSION_MISMATCH	MINOR	A comparação entre os resultados de Klein Teeselink (2025) e a heterogeneidade por escolaridade não é direta, porque remuneração não equivale a escolaridade.	O PDF armazenado corresponde ao mesmo título e autor e sustenta a ressalva metodológica, mas sua página de rosto data o manuscrito em 21 de dezembro de 2025.	O registro bibliográfico e o registro da fonte fixam a data em 22 de setembro de 2025, enquanto o PDF armazenado é uma versão posterior, datada de 21 de dezembro de 2025. A diferença não altera o juízo substantivo desta ocorrência, mas a versão e a paginação devem ser reconciliadas.	p. 1	1	Title page, manuscript date	evidence_pages/ROW-0217.pdf	Reconciliar a data do BibLaTeX e do registro da fonte com a versão armazenada, ou anexar a versão exata de 22 de setembro de 2025 e reconfirmar a paginação.	false	MANUAL_REVIEW
ISS-ROW-0218-01	ROW-0218	CLM-177	brynjolfsson_canaries_2025	CIT-054	PDF_VERSION_MISMATCH	MAJOR	Brynjolfsson, Chandar e Chen (2025) mostram que ocupações com menor proporção de graduados também podem ser afetadas.	O manuscrito armazenado sustenta a afirmação nas pp. 25 e 47, mas sua página de rosto identifica a versão como datada de 26 de agosto de 2025.	A entrada BibLaTeX e o registro oficial datam o working paper em 13 de novembro de 2025, enquanto o PDF armazenado é um manuscrito datado de 26 de agosto de 2025. Título e autores coincidem, mas o anexo não corresponde à versão/data bibliográfica registrada.	p. 1	1	Title page (manuscript date).	evidence_pages/ROW-0218.pdf	Substituir o anexo pela versão oficial correspondente a 13 de novembro de 2025 ou, se a versão de agosto for mantida, corrigir a data bibliográfica e atualizar a paginação citada.	false	REPLACE_SOURCE
ISS-ROW-0220-01	ROW-0220	CLM-179	klein_teeselink_generative_2025	CIT-056	PDF_VERSION_MISMATCH	MINOR	Klein Teeselink (2025) encontra maior ajuste nos segmentos de alta remuneração do Reino Unido.	O manuscrito armazenado sustenta diretamente que os ajustes são maiores nos segmentos de alta remuneração do mercado de trabalho britânico.	A entrada BibLaTeX e o registro congelado datam o trabalho em 22 de setembro de 2025, mas a capa do PDF armazenado identifica uma revisão de 21 de dezembro de 2025. Título, autoria e natureza de working paper coincidem, e a diferença não altera o juízo substantivo desta linha.	p. 1	1	Title page, manuscript date	evidence_pages/ROW-0220.pdf	Manter a afirmação, mas harmonizar a data bibliográfica com a revisão efetivamente anexada ou restaurar o PDF correspondente à versão de 22 de setembro de 2025.	false	MANUAL_REVIEW
ISS-ROW-0221-01	ROW-0221	CLM-180	klein_teeselink_generative_2025	CIT-056	PDF_VERSION_MISMATCH	MINOR	Klein Teeselink (2025) encontra pouca alteração nos segmentos de baixa remuneração do Reino Unido.	O PDF armazenado sustenta a afirmação substantiva, mas sua folha de rosto data esta versão em 21 de dezembro de 2025.	O registro bibliográfico congelado e o registro da fonte indicam 22 de setembro de 2025, enquanto o PDF armazenado imprime 21 de dezembro de 2025. O arquivo é, portanto, uma versão posterior e não corresponde exatamente à data bibliográfica.	p. 1	1	Title page, version date	evidence_pages/ROW-0221.pdf	Alinhar o registro bibliográfico à versão armazenada de 21 de dezembro de 2025 ou substituir o anexo pelo PDF de 22 de setembro de 2025; a afirmação substantiva não precisa ser alterada.	false	MANUAL_REVIEW
ISS-ROW-0222-01	ROW-0222	CLM-181	klein_teeselink_generative_2025	CIT-056	AUTHOR_INFERENCE_UNSUPPORTED	MINOR	A correspondência com Klein Teeselink (2025) não é exata, porque na dissertação o sinal se concentra na faixa intermediária e o topo possui suporte insuficiente.	O estudo separa as ocupações pela mediana salarial pré-tratamento e encontra efeitos maiores e estatisticamente significativos no grupo de alta remuneração, enquanto os efeitos sobre vagas e salários no grupo de baixa remuneração não são estatisticamente significativos.	A fonte sustenta apenas o padrão externo usado como referência. Ela não contém os resultados desta dissertação e, portanto, não permite verificar sozinha a concentração na faixa intermediária, a insuficiência de suporte no topo ou a comparação final.	pp. 23, 36	23, 36	Section 4.3.1, Heterogeneity by Compensation Level; Appendix A2.3, Table A5	evidence_pages/ROW-0222.pdf	Apresente a frase explicitamente como interpretação da autora e acrescente uma remissão interna aos resultados ou à tabela da dissertação que documenta a faixa intermediária e a incerteza no topo.	false	REWRITE_CLAIM
